game_id,matchup_id,opening_pair,opening_fen,game_in_pair,white_engine,white_setting,black_engine,black_setting,result,white_score,plies,elapsed_s,status,error,opening_pair_index
matchup_002_opening_006_1,matchup_002,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.28057430003536865,complete,,6
matchup_002_opening_007_0,matchup_002,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.29577169998083264,complete,,7
matchup_002_opening_007_1,matchup_002,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2836096999817528,complete,,7
matchup_002_opening_008_0,matchup_002,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=2,minic,Level=3,1-0,1.0,45,0.13721260003512725,complete,,8
matchup_002_opening_008_1,matchup_002,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.28359570004977286,complete,,8
matchup_002_opening_009_0,matchup_002,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.274636099988129,complete,,9
matchup_002_opening_009_1,matchup_002,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.28220459999283776,complete,,9
matchup_002_opening_010_0,matchup_002,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.28657470003236085,complete,,10
matchup_002_opening_010_1,matchup_002,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2800452999654226,complete,,10
matchup_002_opening_011_0,matchup_002,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.2976904999813996,complete,,11
matchup_002_opening_011_1,matchup_002,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.3137358000385575,complete,,11
matchup_002_opening_012_0,matchup_002,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.27213230001507327,complete,,12
matchup_002_opening_012_1,matchup_002,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.28424599999561906,complete,,12
matchup_002_opening_013_0,matchup_002,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.2771101000253111,complete,,13
matchup_002_opening_013_1,matchup_002,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2824902000138536,complete,,13
matchup_002_opening_014_0,matchup_002,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.27105460001621395,complete,,14
matchup_002_opening_014_1,matchup_002,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2923249999876134,complete,,14
matchup_002_opening_015_0,matchup_002,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.30941349995555356,complete,,15
matchup_002_opening_015_1,matchup_002,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2767089999979362,complete,,15
matchup_002_opening_016_0,matchup_002,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.2879329999559559,complete,,16
matchup_002_opening_016_1,matchup_002,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2800606999662705,complete,,16
matchup_002_opening_017_0,matchup_002,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.25567840004805475,complete,,17
matchup_002_opening_017_1,matchup_002,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2604435000102967,complete,,17
matchup_002_opening_018_0,matchup_002,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.26321599999209866,complete,,18
matchup_002_opening_018_1,matchup_002,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2847286000032909,complete,,18
matchup_002_opening_019_0,matchup_002,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=2,minic,Level=3,1/2-1/2,0.5,80,0.27478599996538833,complete,,19
matchup_002_opening_019_1,matchup_002,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=3,minic,Level=2,1/2-1/2,0.5,80,0.2725679999566637,complete,,19
matchup_003_opening_000_0,matchup_003,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.2939664999721572,complete,,0
matchup_003_opening_000_1,matchup_003,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.25388130004284903,complete,,0
matchup_003_opening_001_0,matchup_003,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.25611730001401156,complete,,1
matchup_003_opening_001_1,matchup_003,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.25131510000210255,complete,,1
matchup_003_opening_002_0,matchup_003,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.2690273000043817,complete,,2
matchup_003_opening_002_1,matchup_003,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2725771999685094,complete,,2
matchup_003_opening_003_0,matchup_003,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.29753250000067055,complete,,3
matchup_003_opening_003_1,matchup_003,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2533041999558918,complete,,3
matchup_003_opening_004_0,matchup_003,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.26633169996785,complete,,4
matchup_003_opening_004_1,matchup_003,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.24564949999330565,complete,,4
matchup_003_opening_005_0,matchup_003,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.25323749997187406,complete,,5
matchup_003_opening_005_1,matchup_003,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2626608000136912,complete,,5
matchup_003_opening_006_0,matchup_003,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.26038920000428334,complete,,6
matchup_003_opening_006_1,matchup_003,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.279341800021939,complete,,6
matchup_003_opening_007_0,matchup_003,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.2790199999581091,complete,,7
matchup_003_opening_007_1,matchup_003,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2649219000013545,complete,,7
matchup_003_opening_008_0,matchup_003,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.24505719996523112,complete,,8
matchup_003_opening_008_1,matchup_003,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=4,minic,Level=3,1-0,1.0,49,0.12250270001823083,complete,,8
matchup_003_opening_009_0,matchup_003,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.26234409998869523,complete,,9
matchup_003_opening_009_1,matchup_003,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.25864129996625707,complete,,9
matchup_003_opening_010_0,matchup_003,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.2542534999665804,complete,,10
matchup_003_opening_010_1,matchup_003,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.30152400000952184,complete,,10
matchup_003_opening_011_0,matchup_003,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.3161433999775909,complete,,11
matchup_003_opening_011_1,matchup_003,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.27812239999184385,complete,,11
matchup_003_opening_012_0,matchup_003,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.252075300028082,complete,,12
matchup_003_opening_012_1,matchup_003,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.27871799998683855,complete,,12
matchup_003_opening_013_0,matchup_003,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.25558669999009,complete,,13
matchup_003_opening_013_1,matchup_003,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.27594979997957125,complete,,13
matchup_003_opening_014_0,matchup_003,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.27189489995362237,complete,,14
matchup_003_opening_014_1,matchup_003,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2607818999676965,complete,,14
matchup_003_opening_015_0,matchup_003,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.27698640001472086,complete,,15
matchup_003_opening_015_1,matchup_003,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2680115000111982,complete,,15
matchup_003_opening_016_0,matchup_003,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.2558697999920696,complete,,16
matchup_003_opening_016_1,matchup_003,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.25136910000583157,complete,,16
matchup_003_opening_017_0,matchup_003,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.26002909999806434,complete,,17
matchup_003_opening_017_1,matchup_003,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2783356999862008,complete,,17
matchup_003_opening_018_0,matchup_003,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.28278740000678226,complete,,18
matchup_003_opening_018_1,matchup_003,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.26911490003112704,complete,,18
matchup_003_opening_019_0,matchup_003,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=3,minic,Level=4,1/2-1/2,0.5,80,0.26470030000200495,complete,,19
matchup_003_opening_019_1,matchup_003,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=4,minic,Level=3,1/2-1/2,0.5,80,0.2521193000138737,complete,,19
matchup_004_opening_000_0,matchup_004,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.29224690003320575,complete,,0
matchup_004_opening_000_1,matchup_004,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.272556199983228,complete,,0
matchup_004_opening_001_0,matchup_004,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2789568000007421,complete,,1
matchup_004_opening_001_1,matchup_004,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.27068419998977333,complete,,1
matchup_004_opening_002_0,matchup_004,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2732044000294991,complete,,2
matchup_004_opening_002_1,matchup_004,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.25699889997486025,complete,,2
matchup_004_opening_003_0,matchup_004,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.23882709996541962,complete,,3
matchup_004_opening_003_1,matchup_004,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.265172999992501,complete,,3
matchup_004_opening_004_0,matchup_004,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.26200029999017715,complete,,4
matchup_004_opening_004_1,matchup_004,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.2600310000125319,complete,,4
matchup_004_opening_005_0,matchup_004,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2783249000203796,complete,,5
matchup_004_opening_005_1,matchup_004,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.2644228999852203,complete,,5
matchup_004_opening_006_0,matchup_004,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2796082000131719,complete,,6
matchup_004_opening_006_1,matchup_004,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.26161460002185777,complete,,6
matchup_004_opening_007_0,matchup_004,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.24193790002027526,complete,,7
matchup_004_opening_007_1,matchup_004,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.24751469999318942,complete,,7
matchup_004_opening_008_0,matchup_004,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.24701079999795184,complete,,8
matchup_004_opening_008_1,matchup_004,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.2639959000516683,complete,,8
matchup_004_opening_009_0,matchup_004,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2573108999640681,complete,,9
matchup_004_opening_009_1,matchup_004,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.2529200999997556,complete,,9
matchup_004_opening_010_0,matchup_004,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.26063749997410923,complete,,10
matchup_004_opening_010_1,matchup_004,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.23990459996275604,complete,,10
matchup_004_opening_011_0,matchup_004,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.25255219999235123,complete,,11
matchup_004_opening_011_1,matchup_004,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.25092409999342635,complete,,11
matchup_004_opening_012_0,matchup_004,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.24845960002858192,complete,,12
matchup_004_opening_012_1,matchup_004,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.26192550000268966,complete,,12
matchup_004_opening_013_0,matchup_004,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.26342179998755455,complete,,13
matchup_004_opening_013_1,matchup_004,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.2690639000502415,complete,,13
matchup_004_opening_014_0,matchup_004,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.25332879996858537,complete,,14
matchup_004_opening_014_1,matchup_004,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.24845840001944453,complete,,14
matchup_004_opening_015_0,matchup_004,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.24952369998209178,complete,,15
matchup_004_opening_015_1,matchup_004,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.25888019998092204,complete,,15
matchup_004_opening_016_0,matchup_004,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2587895999895409,complete,,16
matchup_004_opening_016_1,matchup_004,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.27900270000100136,complete,,16
matchup_004_opening_017_0,matchup_004,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.25679529999615625,complete,,17
matchup_004_opening_017_1,matchup_004,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=4,1/2-1/2,0.5,80,0.24885560001712292,complete,,17
matchup_004_opening_018_0,matchup_004,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=4,minic,Level=5,1/2-1/2,0.5,80,0.2615160000277683,complete,,18
