graph_index,body_id,role,superclass,class,subclass,type,flywire_type,hemibrain_type,manc_type,in_degree,out_degree,weighted_in_strength,weighted_out_strength,reciprocal_edge,input_reach_depth,output_reverse_distance
120536,224304,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,2,9,1.0,0.4962318539619446,1,0,3
120577,224899,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,16,1.0,1.3145350217819214,1,0,3
120611,225582,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM1,ORN_VM1,ORN_VM1,nan,15,44,1.0,0.6882571578025818,1,0,2
120655,226310,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,11,1.0,0.9985732436180115,1,0,3
120712,227264,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.22595790028572083,1,0,3
120750,228104,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.21430593729019165,0,0,4
120789,228767,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,16,1.0,0.5543817281723022,1,0,3
120916,231386,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,13,1.0,0.7815704345703125,1,0,3
120942,231925,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,6,16,1.0,0.48407265543937683,1,0,1
120971,232730,baseline_sensory,cb_sensory,gustatory,labellar bristle,LB1e,LB1e,nan,nan,4,15,1.0,0.11850709468126297,1,0,2
121001,233513,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,4,7,1.0,0.16916094720363617,0,0,1
121009,233658,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,12,1.0,1.3304458856582642,1,0,3
121117,236542,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,15,1.0,0.7926739454269409,1,0,3
121232,239956,baseline_sensory,cb_sensory,olfactory,nan,ORN_V,ORN_V,ORN_V,nan,28,39,1.0,0.44958242774009705,1,0,2
121249,240534,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,15,1.0,0.6598159670829773,1,0,3
121255,240706,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,14,1.0,0.3769151568412781,1,0,3
121366,243859,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5d,ORN_VM5d,ORN_VM5d,nan,7,28,0.9999999403953552,0.515256404876709,1,0,3
121392,244586,baseline_sensory,cb_sensory,olfactory,nan,ORN_V,ORN_V,ORN_V,nan,11,25,1.0,0.21341681480407715,1,0,2
121434,245841,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,13,0.9999999403953552,0.4792211055755615,1,0,3
121438,246079,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5d,ORN_VM5d,ORN_VM5d,nan,15,39,0.9999998807907104,0.4063200056552887,1,0,3
121455,246608,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.18953227996826172,0,0,4
121467,246941,baseline_sensory,cb_sensory,olfactory,nan,ORN_VC3,ORN_VC3,ORN_VC3l,nan,10,42,0.9999998807907104,0.375286340713501,1,0,2
121468,246970,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,7,14,1.0000001192092896,0.18170638382434845,1,0,2
121511,248280,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,chordotonal organ,SApp23,nan,nan,SApp23,8,40,0.9999998807907104,0.46842160820961,1,0,2
121518,248455,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.31634044647216797,0,0,4
121588,250880,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL2a,ORN_VL2a,ORN_VL2a,nan,5,19,1.0,0.01162209827452898,1,0,2
121593,250964,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA1,ORN_DA1,ORN_DA1,nan,25,76,1.0,1.5508880615234375,1,0,2
121634,252406,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.09379519522190094,0,0,4
121635,252435,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,2,15,1.0,0.668524980545044,1,0,3
121661,253311,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,9,1.0,0.3872922956943512,1,0,3
121675,253695,baseline_sensory,cb_sensory,mechanosensory,nan,BM_vOcci_vPoOr,BM_vOcci_vPoOr,nan,nan,3,12,1.0,0.55916428565979,1,0,1
121692,254620,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,2,13,1.0,1.1850683689117432,1,0,3
121706,255309,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,2,15,1.0,0.7195501327514648,1,0,3
121754,257495,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,2,9,1.0,0.6073403358459473,1,0,3
121797,258945,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5d,ORN_VM5d,ORN_VM5d,nan,5,25,1.0,0.049662698060274124,1,0,2
121822,259825,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,1,8,1.0,0.417239248752594,1,0,3
121858,261509,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL4,ORN_DL4,ORN_DL4,nan,2,14,1.0,0.13218460977077484,1,0,3
121897,263136,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,14,1.0,0.7163824439048767,1,0,3
121902,263350,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM3,ORN_DM3,ORN_DM3,nan,10,26,1.0000001192092896,0.6466165781021118,1,0,3
121936,265416,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV1,JO-EV1,nan,nan,17,65,1.0000001192092896,0.873836874961853,1,0,1
121949,266098,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM3,ORN_DM3,ORN_DM3,nan,7,21,1.0,0.43752551078796387,1,0,3
122010,268967,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,14,1.0,0.5310754179954529,1,0,3
122031,270194,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1d,ORN_VA1d,ORN_VA1d,nan,2,20,1.0,0.03196743503212929,1,0,2
122076,272501,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,3,16,1.0,1.2856247425079346,1,0,3
122091,273402,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5d,ORN_VM5d,ORN_VM5d,nan,19,63,1.0000001192092896,0.5898364782333374,1,0,2
122114,274238,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,10,1.0,0.5879647731781006,1,0,3
122159,276829,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV1,JO-EV1,nan,nan,14,70,1.0,0.7465353012084961,1,0,2
122187,278749,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,4,9,1.0,0.19326625764369965,1,0,2
122192,279099,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,2,7,1.0,1.0572879314422607,1,0,2
122223,281037,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL1,ORN_VL1,ORN_VL1,nan,9,33,1.0000001192092896,0.24859467148780823,1,0,2
122287,284701,baseline_sensory,cb_sensory,gustatory,taste peg,claw_tpGRN,claw_tpGRN,nan,nan,12,30,0.9999999403953552,0.7657667398452759,1,0,2
122292,284978,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,0,17,0.0,0.020624272525310516,0,0,1
122335,287508,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,15,1.0,0.6538618206977844,1,0,3
122359,289180,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,2,4,1.0,0.005228863097727299,0,0,2
122397,291562,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,3,12,1.0,0.019948851317167282,0,0,1
122428,293891,baseline_sensory,cb_sensory,mechanosensory,nan,BM_MaPa,BM_MaPa,nan,nan,12,39,1.0,0.6421076655387878,1,0,1
122630,308997,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,2,6,1.0,0.0036859335377812386,0,0,2
122633,309407,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1d,ORN_VA1d,ORN_VA1d,nan,1,15,1.0,0.014877495355904102,1,0,2
122635,309593,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,0,5,0.0,0.03156214952468872,0,0,2
122682,314582,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,3,16,1.0,0.5710321068763733,1,0,3
122707,317842,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,15,1.0,0.8167065382003784,1,0,3
122779,324669,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV1,JO-EV1,nan,nan,18,67,0.9999999403953552,1.0156702995300293,1,0,1
122828,330394,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-ED1,JO-ED1,nan,nan,10,41,1.0,0.5806958675384521,1,0,2
122857,333642,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,0,4,0.0,0.004757289309054613,0,0,2
122954,345140,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,2,1.0,0.16007080674171448,1,0,4
122985,349549,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,14,1.0,0.7014175653457642,1,0,3
123016,354053,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM3,ORN_VM3,ORN_VM3,nan,3,15,1.0,0.06179329380393028,1,0,3
123059,359586,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL1,ORN_VL1,ORN_VL1,nan,8,27,1.0,0.4778226315975189,1,0,3
123092,363983,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,39,60,0.9999998807907104,0.8915091156959534,1,0,2
123108,366857,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV2,JO-EV2,nan,nan,13,56,0.9999999403953552,0.5222251415252686,1,0,1
123110,367820,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,1,10,1.0,0.2836199104785919,0,0,2
123123,369808,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,8,1.0,0.36732327938079834,1,0,3
123255,393825,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1d,ORN_VA1d,ORN_VA1d,nan,1,16,1.0,0.08960211277008057,1,0,2
123258,394013,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,4,11,1.0000001192092896,0.019357023760676384,1,0,1
123327,407498,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,9,1.0,0.6267346143722534,1,0,3
123377,418026,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,5,23,1.0,1.0397975444793701,1,0,1
123405,423427,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,2,6,1.0,0.00381095870397985,0,0,2
123412,424522,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,3,12,1.0,1.0053263902664185,1,0,3
123420,426031,baseline_sensory,cb_sensory,olfactory,nan,ORN_VC4,ORN_VC4,ORN_VC4,nan,8,16,1.0,0.05293206870555878,1,0,2
123441,429544,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,1,11,1.0,0.012685212306678295,1,0,1
123449,430916,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,1,13,1.0,0.16106507182121277,1,0,2
123455,432605,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,nan,nan,nan,0,12,0.0,1.0080845355987549,0,0,2
123475,436108,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM4,ORN_VM4,ORN_VM4,nan,2,26,1.0,0.19735918939113617,1,0,2
123498,441612,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,3,12,1.0,0.04222875088453293,1,0,2
123566,461326,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL1,ORN_VL1,ORN_VL1,nan,3,23,1.0,0.11190195381641388,0,0,2
123573,463132,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM2,ORN_DM2,ORN_DM2,nan,24,47,0.9999999403953552,0.7381806969642639,1,0,3
123599,471375,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL1,ORN_DL1,ORN_DL1,nan,0,15,0.0,0.012836053036153316,0,0,3
123608,473822,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,1,10,1.0,1.276652455329895,1,0,3
123622,479194,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL4,ORN_DL4,ORN_DL4,nan,1,10,1.0,0.010260534472763538,1,0,3
123652,486852,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM4,ORN_DM4,ORN_DM4,nan,15,19,0.9999999403953552,0.2364753782749176,1,0,3
123683,497471,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM2,ORN_DM2,ORN_DM2,nan,12,28,0.9999999403953552,0.2836809456348419,1,0,3
123688,499904,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM5,ORN_DM5,ORN_DM5,nan,13,33,1.0000001192092896,0.36118361353874207,1,0,3
123784,500125,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,5,1.0,0.5125395655632019,1,0,3
123788,500135,baseline_sensory,ol_sensory,visual,nan,R7R8_unclear,nan,nan,nan,4,3,1.0,0.15477605164051056,1,0,3
123797,500146,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,4,1.0,0.22656333446502686,1,0,3
124161,512173,baseline_sensory,visual_projection,nan,nan,LoVP26,LTe65,PS273,nan,90,78,1.0,0.9356051683425903,1,0,2
124519,512836,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM7v,ORN_VM7v,ORN_VM7v,nan,15,27,1.0000001192092896,0.2311677187681198,1,0,2
124600,512971,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,LLPC1,nan,93,42,0.9999999403953552,0.23260125517845154,1,0,1
124714,513213,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,35,58,1.0,0.34579581022262573,1,0,2
124806,513348,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,59,46,1.0,0.2125144898891449,1,0,2
124950,513646,baseline_sensory,cb_sensory,gustatory,pharyngeal sensillum,PhG16,PhG16,nan,nan,10,72,1.0000001192092896,1.2821093797683716,1,0,2
125381,514380,baseline_sensory,visual_projection,nan,nan,LC22,LC22,LC22,nan,84,52,1.0000001192092896,0.22200794517993927,1,0,1
125529,514630,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,70,29,1.0,0.5533363223075867,1,0,2
126105,515653,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,43,52,1.0,0.25130173563957214,1,0,2
126677,516607,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,SApp08,nan,nan,SApp08,10,69,1.0,0.5966796278953552,0,0,1
126859,516900,baseline_sensory,visual_projection,nan,nan,LC9,LC9,LC9,nan,33,54,1.0,0.39488643407821655,1,0,2
126929,517015,baseline_sensory,visual_projection,nan,nan,LC21,LC21,LC21,nan,122,111,0.9999998807907104,0.7679007649421692,1,0,2
127139,517346,baseline_sensory,visual_projection,nan,nan,MeVP14,MTe05,nan,nan,33,34,1.0,0.45375609397888184,1,0,2
127154,517372,baseline_sensory,visual_projection,nan,nan,LC6,LC6,LC6,nan,69,59,0.9999998807907104,0.2121497541666031,1,0,1
127186,517452,baseline_sensory,visual_centrifugal,nan,nan,LoVC25,cL01,nan,nan,103,125,0.9999999403953552,0.8806535005569458,1,0,2
127187,517453,baseline_sensory,visual_centrifugal,nan,nan,LoVC25,cL01,nan,nan,100,120,1.0,0.6237185597419739,1,0,2
127258,517582,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,62,82,0.9999999403953552,0.42253759503364563,1,0,2
127424,517892,baseline_sensory,visual_projection,nan,nan,LoVP_unclear,nan,nan,nan,71,44,1.0000001192092896,0.5423372983932495,1,0,2
127497,517989,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,54,28,1.0,0.37798255681991577,1,0,2
127597,518150,baseline_sensory,visual_projection,nan,nan,LC24,LC24,LC24,nan,52,43,1.0,0.34123262763023376,1,0,2
127944,518732,baseline_sensory,visual_projection,nan,nan,LC31a,LC31a,nan,nan,246,72,0.9999999403953552,0.17867302894592285,1,0,1
128016,518837,baseline_sensory,visual_projection,nan,nan,MeVP1,MTe51,MC62,nan,24,44,1.0000001192092896,0.2782910168170929,1,0,2
129097,520700,baseline_sensory,visual_projection,nan,nan,MeTu2b,MeTu2b,"MC61,MC64",nan,61,18,1.0,0.420926034450531,1,0,3
129129,520799,baseline_sensory,visual_projection,nan,nan,LC11,LC11,LC11,nan,318,120,1.0,0.7023414969444275,1,0,2
129181,520908,baseline_sensory,cb_sensory,olfactory,nan,ORN_VC2,ORN_VC2,ORN_VC2,nan,23,45,1.0000001192092896,0.5508129596710205,1,0,2
129348,521270,baseline_sensory,visual_projection,nan,nan,MeTu4c,MeTu4c,"MC61,MC64",nan,75,61,1.0,0.5748475193977356,1,0,2
129416,521423,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM7d,ORN_VM7d,ORN_VM7d,nan,23,68,1.0000001192092896,0.613650381565094,1,0,2
129520,521607,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,66,34,1.0,0.25790178775787354,1,0,2
129772,522746,baseline_sensory,cb_sensory,gustatory,labellar bristle,LB1c,LB1c,nan,nan,23,66,0.9999999403953552,1.0741509199142456,1,0,1
130117,523689,baseline_sensory,visual_projection,nan,nan,LC17,LC17,LC17,nan,171,98,0.9999999403953552,0.3526785671710968,1,0,2
131136,525713,baseline_sensory,visual_centrifugal,nan,nan,LPT116,cLP03,nan,nan,32,84,1.0,0.5999338030815125,1,0,2
131311,526151,baseline_sensory,sensory_ascending,gustatory,leg bristle,LgAG2,nan,nan,SAch01,15,29,1.0,0.5915543437004089,1,0,1
131633,526999,baseline_sensory,visual_projection,nan,nan,LPLC1,LPLC1,LPLC1,nan,316,95,1.0,0.37077558040618896,1,0,1
131640,527009,baseline_sensory,visual_projection,nan,nan,LT63,LT63,LT63,nan,352,227,1.0,1.8959087133407593,1,0,1
131678,527122,baseline_sensory,visual_projection,nan,nan,LC13,LC13,LC13,nan,39,32,0.9999998807907104,0.1925726681947708,1,0,2
131784,527362,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM6v,ORN_VM6v,ORN_VC5,nan,25,53,1.0000001192092896,0.9269728660583496,1,0,2
132639,530374,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,LLPC1,nan,108,56,1.0,0.2179844230413437,1,0,1
132979,531019,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-ED1,JO-ED1,nan,nan,14,46,1.0,0.67813640832901,1,0,2
133128,531312,baseline_sensory,visual_projection,nan,nan,LLPC2,LLPC2,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",nan,72,32,1.0000001192092896,0.13940241932868958,1,0,1
134146,533458,baseline_sensory,visual_projection,nan,nan,LoVP21,"LTe49a,LTe49b,LTe49d,LTe49e,LTe49f",IB088,nan,77,68,0.9999999403953552,0.5911287069320679,1,0,2
134176,533520,baseline_sensory,visual_projection,nan,nan,MeTu3c,MeTu3c,"MC61,MC64",nan,78,37,1.0,0.42887699604034424,1,0,2
134464,534097,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-ED2_a,JO-ED2_a,nan,nan,13,98,0.9999998807907104,1.3147755861282349,1,0,1
134465,534098,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV6,JO-EV6,nan,nan,12,63,1.0000001192092896,0.46740636229515076,1,0,1
134604,534340,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.2561313807964325,0,0,4
134793,534800,baseline_sensory,visual_projection,nan,nan,LC26,LC26,LC26,nan,79,57,0.9999998807907104,0.7737014293670654,1,0,2
135359,536217,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV2,JO-EV2,nan,nan,22,77,1.0,1.086747169494629,1,0,1
135992,539005,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA6,ORN_VA6,ORN_VA6,nan,26,79,1.0,1.2564494609832764,1,0,2
136241,539626,baseline_sensory,visual_projection,nan,nan,MeTu4a,MeTu4a,"MC61,MC64",nan,69,51,1.0,0.8665303587913513,1,0,2
136265,539720,baseline_sensory,visual_projection,nan,nan,LC16,LC16,LC16,nan,61,43,1.0,0.2734876871109009,1,0,2
136404,540247,baseline_sensory,visual_projection,nan,nan,LC16,LC16,LC16,nan,55,48,0.9999999403953552,0.2999870777130127,1,0,2
136669,541766,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,67,66,1.0000001192092896,0.3820946216583252,1,0,2
136810,542140,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL1,ORN_DL1,ORN_DL1,nan,17,47,1.0,0.5530915856361389,1,0,3
138350,545986,baseline_sensory,visual_projection,nan,nan,LoVP7,LCe05,nan,nan,27,16,1.0,0.12913040816783905,0,0,2
138481,546316,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,4,0.0,0.5290343165397644,0,0,4
139792,550863,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL1,ORN_DL1,ORN_DL1,nan,26,44,1.0000001192092896,0.7847585082054138,1,0,2
139975,551421,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,18,1.0,0.5997577905654907,1,0,3
140053,551814,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,12,1.0,1.4184571504592896,1,0,3
140086,551928,baseline_sensory,visual_projection,nan,nan,LLPC3,LLPC3,LLPC3,nan,55,44,1.0,0.17314952611923218,1,0,2
140299,552981,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.31185540556907654,0,0,4
140329,553205,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,5,16,1.0,0.8255124688148499,1,0,3
140894,557984,baseline_sensory,visual_centrifugal,nan,nan,LoVC25,cL01,nan,nan,42,111,1.0,0.7310738563537598,1,0,1
140895,557985,baseline_sensory,visual_centrifugal,nan,nan,LoVC25,cL01,nan,nan,12,106,1.0000001192092896,0.513741135597229,1,0,1
141342,564200,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,4,12,1.0,0.9455240964889526,1,0,3
141438,565953,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-B3,JO-B3,nan,nan,7,37,1.0,0.4982506036758423,1,0,2
141485,566967,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5v,ORN_VM5v,ORN_VM5v,nan,27,58,0.9999999403953552,0.5778668522834778,1,0,2
141531,568032,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-DP,JO-DP,nan,nan,9,25,0.9999999403953552,0.20943811535835266,0,0,2
141764,574283,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,8,9,0.9999999403953552,0.007946912199258804,1,0,1
141926,579979,baseline_sensory,visual_projection,nan,nan,LPT100,LPTe01,nan,nan,107,40,1.0,0.32556411623954773,1,0,2
142142,580777,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,nan,nan,95,60,1.0,0.31345507502555847,1,0,1
142413,590508,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA1,ORN_DA1,ORN_DA1,nan,10,45,1.0,0.2654069662094116,1,0,2
143865,801906,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,campaniform sensilla,SNpp31,nan,nan,SNpp31,31,199,1.0,2.1838200092315674,1,0,2
143905,801957,baseline_sensory,vnc_sensory,unknown_sensory,wing,SNxx25,nan,nan,SNxx25,13,77,1.0,1.5788753032684326,1,0,2
143908,801960,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,campaniform sensilla,SNpp30,nan,nan,SNpp30,59,271,0.9999999403953552,1.9764066934585571,1,0,2
144022,802125,baseline_sensory,vnc_sensory,unknown_sensory,leg,SNxx29,nan,nan,SNxx29,13,81,1.0,1.164474606513977,1,0,2
145645,804221,baseline_sensory,vnc_sensory,unknown_sensory,leg,SNxx30,nan,nan,SNxx30,7,76,1.0000001192092896,1.904078722000122,1,0,1
145694,804287,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta37,nan,nan,SNta37,33,103,1.0,0.7624574303627014,1,0,1
146042,804718,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta33,nan,nan,SNta33,54,123,0.9999999403953552,1.4111663103103638,1,0,1
146709,805534,baseline_sensory,vnc_sensory,chemosensory,abdomen,SNch01,nan,nan,SNch01,16,74,1.0,1.3957768678665161,1,0,1
147030,805931,baseline_sensory,vnc_sensory,unknown_sensory,abdomen,SNxx06,nan,nan,SNxx06,29,74,1.0,1.6608772277832031,1,0,1
147156,806080,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,hair plate,SNpp52,nan,nan,SNpp52,4,142,1.0,1.1002271175384521,1,0,1
147196,806127,baseline_sensory,vnc_sensory,gustatory,leg bristle,LgLG3,nan,nan,SNch05,13,43,1.0,0.9748703241348267,1,0,1
147275,806226,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,hair plate,SNpp45,nan,nan,SNpp45,13,92,0.9999999403953552,0.9297438859939575,1,0,1
147736,806766,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta07,nan,nan,SNta07,40,115,1.0,1.0857179164886475,1,0,1
147808,806853,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,leg,SNppxx,nan,nan,SNppxx,15,91,1.0000001192092896,1.2336678504943848,1,0,1
147811,806856,baseline_sensory,vnc_sensory,gustatory,leg bristle,LgLG6,nan,nan,SNch15,20,33,1.0000001192092896,1.0631543397903442,1,0,2
147863,806918,baseline_sensory,vnc_sensory,mechanosensory_proprioceptive,hair plate,SNpp45,nan,nan,SNpp45,13,71,1.0,0.5191172361373901,1,0,1
148203,807329,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta29,nan,nan,SNta29,5,46,1.0,0.10551130026578903,1,0,2
148228,807356,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta11,nan,nan,SNta11,47,100,1.0,0.9719662070274353,1,0,1
148249,807380,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta29,nan,nan,SNta29,23,110,0.9999999403953552,0.8424147367477417,1,0,2
148334,807482,baseline_sensory,vnc_sensory,mechanosensory_tactile,mechanosensory bristle,SNta18,nan,nan,SNta18,26,74,1.0000001192092896,0.48429879546165466,1,0,1
148394,807550,baseline_sensory,vnc_sensory,unknown_sensory,abdomen,SNxx14,nan,nan,SNxx14,37,80,1.0,0.9548318386077881,1,0,2
148543,807730,baseline_sensory,vnc_sensory,unknown_sensory,abdomen,SNxx14,nan,nan,SNxx14,56,99,0.9999998807907104,0.9022511839866638,1,0,1
